"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2013","1,784.38","1,770.07","1,792.21","1,766.94","-","0.81%"
"May 21, 2013","1,770.08","1,760.23","1,778.42","1,751.75","-","0.56%"
"May 20, 2013","1,760.17","1,762.34","1,772.14","1,755.58","-","-0.04%"
"May 17, 2013","1,760.83","1,739.09","1,762.12","1,736.98","-","1.32%"
"May 16, 2013","1,737.88","1,730.87","1,738.12","1,729.11","-","0.46%"
"May 15, 2013","1,729.89","1,715.22","1,729.89","1,713.49","-","0.85%"
"May 14, 2013","1,715.33","1,714.87","1,717.69","1,708.75","-","-0.29%"
"May 13, 2013","1,720.25","1,717.84","1,725.84","1,710.40","-","0.14%"
"May 10, 2013","1,717.84","1,703.64","1,717.84","1,701.83","-","0.72%"
"May 09, 2013","1,705.60","1,692.83","1,707.57","1,690.94","-","0.76%"
"May 08, 2013","1,692.69","1,659.92","1,693.47","1,657.90","-","1.96%"
"May 07, 2013","1,660.08","1,660.38","1,666.75","1,640.84","-","-0.76%"
"May 06, 2013","1,672.83","1,668.13","1,677.25","1,668.13","-","0.24%"
"May 03, 2013","1,668.84","1,639.43","1,668.98","1,639.43","-","1.79%"
"May 02, 2013","1,639.47","1,595.02","1,640.74","1,593.70","-","2.93%"
"Apr 30, 2013","1,592.81","1,592.81","1,597.49","1,577.22","-","0.80%"
"Apr 29, 2013","1,580.24","1,584.14","1,595.08","1,573.01","-","-0.21%"
"Apr 26, 2013","1,583.56","1,579.07","1,591.31","1,573.88","-","-0.49%"
"Apr 25, 2013","1,591.36","1,600.72","1,604.00","1,584.19","-","-0.41%"
"Apr 24, 2013","1,597.97","1,580.21","1,604.69","1,580.17","-","1.08%"
"Apr 23, 2013","1,580.97","1,579.33","1,581.72","1,578.34","-","-0.02%"
"Apr 22, 2013","1,581.28","1,576.43","1,585.83","1,573.36","-","0.41%"
"Apr 19, 2013","1,574.85","1,568.25","1,576.37","1,568.25","-","0.42%"
"Apr 18, 2013","1,568.34","1,588.47","1,589.20","1,566.12","-","-1.42%"
"Apr 17, 2013","1,590.87","1,589.06","1,604.82","1,587.50","-","0.11%"
"Apr 16, 2013","1,589.05","1,599.77","1,602.21","1,588.59","-","-1.14%"
"Apr 15, 2013","1,607.37","1,600.12","1,607.37","1,593.41","-","0.45%"
"Apr 12, 2013","1,600.12","1,601.77","1,601.77","1,595.85","-","-0.28%"
"Apr 11, 2013","1,604.63","1,605.59","1,612.44","1,601.28","-","-0.13%"
"Apr 10, 2013","1,606.78","1,628.07","1,629.58","1,587.46","-","-1.40%"
"Apr 09, 2013","1,629.56","1,660.32","1,662.80","1,628.86","-","-1.91%"
"Apr 08, 2013","1,661.22","1,638.34","1,661.41","1,638.19","-","1.38%"
"Apr 05, 2013","1,638.65","1,640.39","1,642.02","1,636.05","-","-0.10%"
"Apr 04, 2013","1,640.22","1,652.19","1,660.28","1,637.82","-","-0.68%"
"Apr 03, 2013","1,651.46","1,641.44","1,668.03","1,634.88","-","0.59%"
"Apr 02, 2013","1,641.75","1,603.12","1,646.45","1,600.58","-","2.43%"
"Mar 28, 2013","1,602.87","1,598.75","1,605.25","1,585.82","-","0.48%"
"Mar 26, 2013","1,595.22","1,593.05","1,601.83","1,591.87","-","0.01%"
"Mar 25, 2013","1,595.03","1,597.35","1,602.82","1,592.35","-","-0.15%"
"Mar 22, 2013","1,597.36","1,594.30","1,602.50","1,591.91","-","0.25%"
"Mar 21, 2013","1,593.39","1,587.90","1,596.70","1,584.54","-","0.36%"
"Mar 20, 2013","1,587.71","1,591.97","1,593.12","1,586.15","-","-0.27%"
"Mar 19, 2013","1,591.99","1,588.98","1,597.54","1,588.43","-","0.21%"
"Mar 18, 2013","1,588.71","1,578.47","1,590.44","1,577.90","-","0.82%"
"Mar 15, 2013","1,575.84","1,591.11","1,592.39","1,575.80","-","-1.19%"
"Mar 14, 2013","1,594.86","1,598.03","1,598.94","1,594.77","-","-0.19%"
"Mar 13, 2013","1,597.83","1,597.62","1,604.18","1,592.19","-","0.02%"
"Mar 12, 2013","1,597.56","1,574.24","1,598.43","1,572.39","-","1.75%"
"Mar 11, 2013","1,570.06","1,568.58","1,571.99","1,566.85","-","-0.17%"
"Mar 08, 2013","1,572.76","1,568.58","1,575.52","1,567.50","-","0.27%"
"Mar 07, 2013","1,568.58","1,567.21","1,569.84","1,558.23","-","0.13%"
"Mar 06, 2013","1,566.58","1,569.49","1,571.66","1,565.21","-","-0.19%"
"Mar 05, 2013","1,569.49","1,575.59","1,578.01","1,566.22","-","-0.37%"
"Mar 04, 2013","1,575.33","1,586.25","1,588.17","1,574.38","-","-0.65%"
"Mar 01, 2013","1,585.56","1,581.33","1,585.57","1,565.23","-","0.30%"
"Feb 28, 2013","1,580.78","1,610.54","1,615.93","1,576.21","-","-1.84%"
"Feb 27, 2013","1,610.39","1,605.75","1,611.89","1,605.27","-","0.29%"
"Feb 26, 2013","1,605.74","1,612.96","1,647.38","1,585.15","-","-0.45%"
"Feb 25, 2013","1,612.93","1,616.07","1,619.11","1,609.22","-","-0.19%"
"Feb 22, 2013","1,616.07","1,601.76","1,632.38","1,601.76","-","0.89%"
"Feb 21, 2013","1,601.76","1,609.75","1,611.33","1,594.59","-","-1.12%"
"Feb 20, 2013","1,619.96","1,609.58","1,619.96","1,595.10","-","1.56%"
"Feb 19, 2013","1,595.10","1,591.40","1,595.39","1,581.09","-","0.23%"
"Feb 18, 2013","1,591.40","1,593.66","1,597.52","1,583.36","-","-0.14%"
"Feb 15, 2013","1,593.66","1,594.40","1,597.93","1,579.54","-","-0.05%"
"Feb 14, 2013","1,594.40","1,603.24","1,603.24","1,577.78","-","-0.22%"
"Feb 13, 2013","1,597.87","1,604.37","1,605.70","1,595.08","-","-0.41%"
"Feb 12, 2013","1,604.37","1,606.68","1,611.51","1,600.25","-","-0.05%"
"Feb 11, 2013","1,605.17","1,595.95","1,606.66","1,595.43","-","0.58%"
"Feb 08, 2013","1,595.95","1,596.58","1,603.08","1,587.83","-","0.01%"
"Feb 07, 2013","1,595.74","1,607.64","1,612.44","1,594.94","-","-0.66%"
"Feb 06, 2013","1,606.31","1,588.46","1,607.64","1,584.50","-","0.99%"
"Feb 05, 2013","1,590.53","1,572.73","1,598.16","1,563.12","-","1.11%"
"Feb 04, 2013","1,573.04","1,553.48","1,573.25","1,543.48","-","1.06%"
"Feb 01, 2013","1,556.61","1,531.56","1,556.67","1,531.26","-","1.66%"
"Jan 31, 2013","1,531.25","1,530.59","1,536.63","1,515.96","-","0.04%"
"Jan 30, 2013","1,530.59","1,515.15","1,531.17","1,512.50","-","1.02%"
"Jan 29, 2013","1,515.15","1,508.34","1,516.95","1,508.34","-","0.44%"
"Jan 28, 2013","1,508.56","1,506.83","1,516.13","1,498.32","-","0.07%"
"Jan 25, 2013","1,507.57","1,496.13","1,508.18","1,487.93","-","0.77%"
"Jan 23, 2013","1,496.01","1,471.69","1,496.01","1,464.24","-","1.65%"
"Jan 22, 2013","1,471.69","1,465.43","1,472.41","1,453.33","-","0.43%"
"Jan 21, 2013","1,465.41","1,472.03","1,475.96","1,463.55","-","0.39%"
"Jan 18, 2013","1,459.65","1,459.39","1,472.03","1,443.22","-","1.00%"
"Jan 17, 2013","1,445.13","1,434.43","1,445.73","1,425.23","-","0.75%"
"Jan 16, 2013","1,434.40","1,416.20","1,435.73","1,414.75","-","1.29%"
"Jan 15, 2013","1,416.19","1,396.99","1,416.39","1,396.93","-","1.37%"
"Jan 14, 2013","1,396.99","1,390.60","1,397.27","1,387.58","-","0.36%"
"Jan 11, 2013","1,391.99","1,366.94","1,395.61","1,366.16","-","1.88%"
"Jan 10, 2013","1,366.35","1,379.02","1,379.97","1,359.46","-","-0.92%"
"Jan 09, 2013","1,379.08","1,385.50","1,391.31","1,377.67","-","-0.45%"
"Jan 08, 2013","1,385.29","1,380.98","1,390.78","1,378.58","-","0.27%"
"Jan 07, 2013","1,381.58","1,358.68","1,381.81","1,358.68","-","1.83%"
"Jan 04, 2013","1,356.70","1,356.39","1,358.95","1,355.64","-","-0.08%"
"Jan 03, 2013","1,357.83","1,357.50","1,367.33","1,354.40","-","-0.10%"
"Jan 02, 2013","1,359.15","1,336.07","1,359.24","1,336.07","-","1.72%"
"Dec 31, 2012","1,336.22","1,336.46","1,340.67","1,324.44","-","0.88%"
"Dec 28, 2012","1,324.51","1,318.04","1,327.66","1,317.60","-","0.50%"
"Dec 27, 2012","1,317.90","1,302.84","1,318.08","1,301.18","-","1.17%"
"Dec 24, 2012","1,302.71","1,305.96","1,313.33","1,298.54","-","-0.23%"
"Dec 21, 2012","1,305.77","1,312.52","1,323.79","1,305.31","-","-0.52%"
"Dec 20, 2012","1,312.64","1,303.19","1,313.10","1,302.94","-","0.76%"
"Dec 19, 2012","1,302.77","1,308.85","1,311.26","1,300.55","-","-0.42%"
"Dec 18, 2012","1,308.31","1,312.83","1,316.32","1,298.87","-","-0.32%"
"Dec 17, 2012","1,312.48","1,325.55","1,325.55","1,311.71","-","-0.91%"
"Dec 14, 2012","1,324.57","1,322.83","1,327.35","1,321.51","-","0.06%"
"Dec 13, 2012","1,323.75","1,313.97","1,327.68","1,306.81","-","0.76%"
"Dec 12, 2012","1,313.71","1,287.00","1,313.71","1,287.00","-","2.04%"
"Dec 11, 2012","1,287.43","1,274.73","1,289.31","1,274.06","-","0.97%"
"Dec 10, 2012","1,275.06","1,266.48","1,275.36","1,266.48","-","0.67%"
"Dec 07, 2012","1,266.58","1,259.70","1,267.03","1,256.47","-","0.56%"
"Dec 06, 2012","1,259.50","1,253.17","1,261.08","1,252.18","-","0.54%"
"Dec 05, 2012","1,252.77","1,249.94","1,255.65","1,249.72","-","0.24%"
"Dec 04, 2012","1,249.79","1,249.48","1,251.80","1,246.25","-","-0.67%"
"Dec 03, 2012","1,258.27","1,258.55","1,259.11","1,254.90","-","-0.12%"
"Nov 30, 2012","1,259.78","1,253.54","1,259.78","1,251.12","-","0.39%"
"Nov 29, 2012","1,254.88","1,251.01","1,255.10","1,250.90","-","0.31%"
"Nov 28, 2012","1,251.03","1,243.98","1,251.03","1,242.56","-","1.20%"
"Nov 27, 2012","1,236.23","1,240.37","1,244.85","1,234.69","-","-0.33%"
"Nov 26, 2012","1,240.37","1,240.27","1,246.66","1,236.91","-","-0.11%"
"Nov 23, 2012","1,241.69","1,237.97","1,241.69","1,237.37","-","0.31%"
"Nov 22, 2012","1,237.89","1,241.25","1,244.46","1,236.77","-","-0.17%"
"Nov 21, 2012","1,240.01","1,241.39","1,248.60","1,238.00","-","-0.28%"
"Nov 20, 2012","1,243.53","1,236.00","1,243.53","1,236.00","-","0.61%"
"Nov 19, 2012","1,235.99","1,243.79","1,247.03","1,221.47","-","-0.63%"
"Nov 16, 2012","1,243.79","1,241.40","1,243.79","1,240.54","-","0.20%"
"Nov 15, 2012","1,241.31","1,241.06","1,244.49","1,239.35","-","0.00%"
"Nov 14, 2012","1,241.29","1,237.20","1,244.98","1,235.98","-","0.35%"
"Nov 13, 2012","1,236.92","1,254.25","1,254.25","1,233.61","-","-1.37%"
"Nov 12, 2012","1,254.12","1,258.63","1,261.53","1,253.94","-","-0.35%"
"Nov 09, 2012","1,258.54","1,267.85","1,267.85","1,256.73","-","-0.71%"
"Nov 08, 2012","1,267.51","1,264.82","1,267.59","1,257.43","-","0.18%"
"Nov 07, 2012","1,265.29","1,262.05","1,270.45","1,256.77","-","0.24%"
"Nov 06, 2012","1,262.22","1,254.20","1,262.22","1,254.20","-","0.64%"
"Nov 05, 2012","1,254.22","1,251.69","1,257.69","1,250.71","-","0.21%"
"Nov 02, 2012","1,251.64","1,252.75","1,254.04","1,247.83","-","-0.17%"
"Nov 01, 2012","1,253.83","1,244.00","1,265.94","1,244.00","-","0.80%"
"Oct 31, 2012","1,243.91","1,262.57","1,264.80","1,235.35","-","-1.47%"
"Oct 30, 2012","1,262.47","1,275.13","1,278.67","1,260.53","-","-0.97%"
"Oct 29, 2012","1,274.84","1,269.62","1,283.14","1,269.62","-","0.43%"
"Oct 24, 2012","1,269.43","1,288.20","1,291.75","1,269.34","-","-1.60%"
"Oct 23, 2012","1,290.09","1,292.01","1,292.82","1,286.15","-","-0.20%"
"Oct 22, 2012","1,292.73","1,293.60","1,294.59","1,290.91","-","-0.07%"
"Oct 19, 2012","1,293.70","1,292.19","1,296.06","1,291.70","-","0.14%"
"Oct 18, 2012","1,291.89","1,288.43","1,296.82","1,288.43","-","0.20%"
"Oct 17, 2012","1,289.34","1,281.08","1,295.13","1,276.96","-","0.55%"
"Oct 16, 2012","1,282.26","1,282.69","1,284.64","1,277.69","-","-0.04%"
"Oct 15, 2012","1,282.79","1,295.02","1,295.64","1,282.79","-","-0.86%"
"Oct 12, 2012","1,293.94","1,298.32","1,299.67","1,290.83","-","-0.29%"
"Oct 11, 2012","1,297.72","1,277.71","1,297.98","1,277.32","-","1.55%"
"Oct 10, 2012","1,277.95","1,269.58","1,280.84","1,267.91","-","0.76%"
"Oct 09, 2012","1,268.37","1,253.41","1,268.49","1,245.43","-","0.99%"
"Oct 08, 2012","1,255.88","1,246.01","1,256.09","1,245.52","-","0.79%"
"Oct 05, 2012","1,246.01","1,246.26","1,247.48","1,241.44","-","-0.02%"
"Oct 04, 2012","1,246.30","1,246.30","1,246.30","1,246.30","-","1.04%"
"Oct 03, 2012","1,233.50","1,224.24","1,234.78","1,219.86","-","0.67%"
"Oct 02, 2012","1,225.27","1,219.65","1,231.09","1,216.21","-","0.47%"
"Sep 28, 2012","1,219.50","1,207.28","1,221.09","1,206.09","-","1.04%"
"Sep 27, 2012","1,206.94","1,207.50","1,210.00","1,205.67","-","-0.07%"
"Sep 26, 2012","1,207.78","1,214.26","1,216.25","1,207.11","-","-0.51%"
"Sep 25, 2012","1,213.94","1,211.16","1,221.06","1,210.73","-","0.23%"
"Sep 24, 2012","1,211.11","1,214.16","1,215.54","1,210.08","-","-0.25%"
"Sep 21, 2012","1,214.16","1,215.97","1,220.49","1,209.99","-","-0.16%"
"Sep 20, 2012","1,216.11","1,202.80","1,217.36","1,197.63","-","1.07%"
"Sep 19, 2012","1,203.21","1,197.20","1,206.51","1,196.15","-","0.67%"
"Sep 18, 2012","1,195.21","1,193.10","1,195.73","1,186.16","-","0.13%"
"Sep 17, 2012","1,193.65","1,193.10","1,195.15","1,190.45","-","0.06%"
"Sep 14, 2012","1,192.91","1,183.85","1,194.38","1,181.84","-","0.76%"
"Sep 13, 2012","1,183.94","1,166.99","1,183.94","1,166.91","-","1.42%"
"Sep 12, 2012","1,167.36","1,151.84","1,168.47","1,151.22","-","1.25%"
"Sep 11, 2012","1,152.98","1,157.57","1,158.73","1,147.24","-","-0.50%"
"Sep 10, 2012","1,158.73","1,165.80","1,172.01","1,158.73","-","-0.64%"
"Sep 07, 2012","1,166.23","1,151.18","1,166.23","1,150.86","-","1.29%"
"Sep 06, 2012","1,151.38","1,141.83","1,153.28","1,139.54","-","0.86%"
"Sep 05, 2012","1,141.61","1,125.21","1,142.86","1,122.29","-","1.45%"
"Sep 04, 2012","1,125.25","1,118.03","1,125.45","1,117.33","-","0.62%"
"Sep 03, 2012","1,118.33","1,113.74","1,118.33","1,112.68","-","0.40%"
"Aug 31, 2012","1,113.85","1,112.85","1,114.62","1,110.50","-","0.09%"
"Aug 30, 2012","1,112.80","1,110.17","1,115.65","1,109.58","-","0.24%"
"Aug 29, 2012","1,110.19","1,101.78","1,110.48","1,100.29","-","0.77%"
"Aug 28, 2012","1,101.76","1,099.88","1,103.68","1,097.14","-","0.14%"
"Aug 27, 2012","1,100.19","1,095.59","1,100.19","1,093.76","-","0.41%"
"Aug 24, 2012","1,095.70","1,087.75","1,099.59","1,086.80","-","0.71%"
"Aug 23, 2012","1,088.02","1,088.27","1,089.09","1,085.28","-","-0.05%"
"Aug 22, 2012","1,088.51","1,085.26","1,089.75","1,084.36","-","0.35%"
"Aug 17, 2012","1,084.66","1,080.65","1,084.66","1,078.47","-","0.38%"
"Aug 16, 2012","1,080.59","1,080.26","1,082.76","1,076.29","-","0.00%"
"Aug 15, 2012","1,080.54","1,081.30","1,082.66","1,079.90","-","-0.05%"
"Aug 14, 2012","1,081.13","1,086.06","1,086.40","1,078.88","-","-0.54%"
"Aug 13, 2012","1,087.01","1,084.57","1,088.48","1,084.52","-","0.26%"
"Aug 10, 2012","1,084.14","1,083.05","1,085.49","1,081.37","-","0.10%"
"Aug 09, 2012","1,083.11","1,082.09","1,083.86","1,081.29","-","0.12%"
"Aug 08, 2012","1,081.78","1,089.65","1,092.73","1,081.67","-","-0.70%"
"Aug 07, 2012","1,089.46","1,091.87","1,094.43","1,087.60","-","-0.24%"
"Aug 06, 2012","1,092.13","1,098.24","1,099.94","1,091.85","-","-0.35%"
"Aug 03, 2012","1,096.00","1,097.51","1,099.00","1,094.26","-","-0.11%"
"Aug 02, 2012","1,097.24","1,087.89","1,100.13","1,087.54","-","0.84%"
"Aug 01, 2012","1,088.07","1,076.46","1,088.43","1,076.46","-","1.09%"
"Jul 31, 2012","1,076.35","1,083.45","1,087.13","1,073.47","-","-0.66%"
"Jul 30, 2012","1,083.45","1,083.26","1,084.15","1,080.19","-","0.02%"
"Jul 27, 2012","1,083.21","1,078.18","1,083.70","1,065.78","-","0.45%"
"Jul 26, 2012","1,078.34","1,077.74","1,078.34","1,068.38","-","0.04%"
"Jul 25, 2012","1,077.91","1,080.01","1,082.93","1,077.03","-","-0.16%"
"Jul 24, 2012","1,079.66","1,086.54","1,087.78","1,076.08","-","-0.68%"
"Jul 23, 2012","1,087.00","1,077.89","1,088.24","1,073.92","-","0.92%"
"Jul 20, 2012","1,077.07","1,077.07","1,077.07","1,077.07","-","-0.47%"
"Jul 19, 2012","1,082.17","1,089.23","1,092.38","1,078.06","-","-0.67%"
"Jul 18, 2012","1,089.52","1,075.02","1,089.52","1,074.37","-","1.46%"
"Jul 17, 2012","1,073.82","1,069.62","1,074.25","1,066.04","-","0.46%"
"Jul 16, 2012","1,068.88","1,054.20","1,069.19","1,054.20","-","1.36%"
"Jul 13, 2012","1,054.55","1,045.67","1,054.93","1,045.67","-","0.79%"
"Jul 12, 2012","1,046.32","1,037.41","1,046.38","1,031.23","-","0.84%"
"Jul 11, 2012","1,037.56","1,031.05","1,038.19","1,029.81","-","0.70%"
"Jul 10, 2012","1,030.37","1,035.41","1,035.73","1,029.56","-","-0.44%"
"Jul 09, 2012","1,034.96","1,031.21","1,034.97","1,027.48","-","0.39%"
"Jul 06, 2012","1,030.91","1,027.63","1,034.05","1,027.08","-","0.39%"
"Jul 05, 2012","1,026.87","1,019.65","1,028.38","1,019.54","-","0.66%"
"Jul 04, 2012","1,020.13","1,006.42","1,020.36","1,005.99","-","1.31%"
"Jul 03, 2012","1,006.95","999.86","1,006.95","999.26","-","2.40%"
"Jul 02, 2012","983.38","981.74","984.25","980.26","-","0.20%"
"Jun 29, 2012","981.44","979.17","982.27","978.98","-","0.22%"
"Jun 28, 2012","979.25","980.63","981.58","977.63","-","0.69%"
"Jun 27, 2012","972.56","971.47","973.36","964.47","-","0.10%"
"Jun 26, 2012","971.59","972.26","974.03","969.80","-","-0.06%"
"Jun 25, 2012","972.20","973.84","973.92","970.50","-","-0.13%"
"Jun 22, 2012","973.51","969.89","973.79","969.74","-","0.38%"
"Jun 21, 2012","969.86","977.86","981.54","969.76","-","-0.82%"
"Jun 20, 2012","977.86","963.51","978.49","963.27","-","1.49%"
"Jun 19, 2012","963.51","961.29","964.16","960.22","-","0.22%"
"Jun 18, 2012","961.35","964.08","966.69","960.42","-","-0.32%"
"Jun 15, 2012","964.43","967.74","969.22","964.20","-","-0.05%"
"Jun 14, 2012","964.87","966.22","966.86","963.42","-","-0.14%"
"Jun 13, 2012","966.26","963.64","966.26","963.64","-","0.27%"
"Jun 12, 2012","963.64","963.23","964.46","959.89","-","0.08%"
"Jun 11, 2012","962.88","953.24","962.98","952.27","-","1.75%"
"Jun 08, 2012","946.33","962.38","962.67","945.19","-","-1.86%"
"Jun 07, 2012","964.30","972.29","973.80","963.06","-","-0.96%"
"Jun 06, 2012","973.65","978.99","982.15","971.82","-","-0.93%"
"Jun 05, 2012","982.78","987.68","990.19","981.26","-","-0.46%"
"Jun 04, 2012","987.35","995.22","998.53","987.11","-","-0.81%"
"Jun 01, 2012","995.45","999.68","1,000.27","994.48","-","-0.43%"
"May 31, 2012","999.78","1,010.57","1,010.80","998.37","-","-0.99%"
"May 30, 2012","1,009.73","1,010.37","1,010.94","1,006.03","-","-0.32%"
"May 28, 2012","1,012.96","1,013.42","1,014.79","1,012.87","-","-0.05%"
"May 25, 2012","1,013.51","1,012.64","1,014.06","1,011.50","-","0.10%"
"May 24, 2012","1,012.48","1,017.43","1,022.00","1,010.87","-","-1.24%"
"May 23, 2012","1,025.23","1,016.95","1,025.67","1,015.15","-","0.06%"
"May 22, 2012","1,024.59","1,014.41","1,024.70","1,009.54","-","0.88%"
"May 21, 2012","1,015.64","1,016.30","1,018.11","1,011.60","-","-0.17%"
"May 18, 2012","1,017.32","1,023.87","1,023.87","1,014.72","-","-0.67%"
"May 17, 2012","1,024.22","1,023.99","1,025.11","1,022.87","-","0.07%"
"May 16, 2012","1,023.54","1,022.21","1,026.15","1,021.11","-","-0.01%"
"May 15, 2012","1,023.68","1,029.58","1,030.63","1,022.83","-","-1.32%"
"May 14, 2012","1,037.33","1,033.09","1,037.37","1,030.62","-","0.53%"
"May 11, 2012","1,031.84","1,027.75","1,031.84","1,027.02","-","0.40%"
"May 10, 2012","1,027.72","1,029.10","1,029.94","1,025.69","-","-0.33%"
"May 09, 2012","1,031.09","1,038.91","1,041.30","1,027.59","-","-0.65%"
"May 08, 2012","1,037.87","1,035.39","1,038.14","1,034.13","-","0.15%"
"May 07, 2012","1,036.36","1,044.59","1,046.87","1,034.79","-","-0.40%"
"May 04, 2012","1,040.57","1,031.61","1,043.96","1,031.61","-","0.91%"
"May 03, 2012","1,031.21","1,021.76","1,032.56","1,020.94","-","1.36%"
"May 02, 2012","1,017.35","1,009.14","1,021.37","1,008.52","-","0.78%"
"Apr 30, 2012","1,009.45","1,008.52","1,010.78","1,008.36","-","0.01%"
"Apr 27, 2012","1,009.30","1,009.01","1,010.99","1,007.32","-","0.14%"
"Apr 26, 2012","1,007.86","1,003.07","1,007.86","1,002.07","-","0.62%"
"Apr 25, 2012","1,001.62","999.22","1,003.03","996.24","-","0.11%"
"Apr 24, 2012","1,000.52","996.94","1,003.57","995.67","-","0.38%"
"Apr 23, 2012","996.78","1,001.41","1,005.58","995.64","-","0.34%"
"Apr 20, 2012","993.38","976.70","993.38","976.24","-","2.03%"
"Apr 19, 2012","973.59","959.71","974.47","953.11","-","1.43%"
"Apr 18, 2012","959.89","947.61","963.31","947.61","-","1.32%"
"Apr 17, 2012","947.37","948.40","950.71","945.25","-","-0.47%"
"Apr 16, 2012","951.82","953.04","953.79","950.06","-","-0.38%"
"Apr 13, 2012","955.41","953.00","956.03","950.42","-","0.25%"
"Apr 12, 2012","953.04","956.44","957.00","952.26","-","-0.37%"
"Apr 11, 2012","956.57","953.60","957.12","950.78","-","0.32%"
"Apr 10, 2012","953.54","956.17","958.66","953.29","-","-0.28%"
"Apr 05, 2012","956.22","956.84","957.03","954.06","-","-0.02%"
"Apr 04, 2012","956.44","954.38","959.15","954.19","-","0.43%"
"Apr 03, 2012","952.31","943.44","952.45","942.50","-","1.73%"
"Apr 02, 2012","936.16","938.84","939.01","934.03","-","-0.77%"
"Mar 30, 2012","943.41","946.11","946.11","936.92","-","-0.17%"
"Mar 29, 2012","944.97","953.47","955.39","942.39","-","-0.50%"
"Mar 28, 2012","949.69","954.58","956.92","949.21","-","-0.51%"
"Mar 27, 2012","954.52","959.70","959.98","950.21","-","-1.10%"
"Mar 26, 2012","965.10","972.21","973.25","963.58","-","0.21%"
"Mar 23, 2012","963.06","977.13","978.79","962.26","-","-1.42%"
"Mar 22, 2012","976.97","965.34","976.97","962.97","-","1.24%"
"Mar 21, 2012","964.96","960.88","964.96","960.31","-","3.19%"
"Mar 20, 2012","935.15","937.52","938.57","931.54","-","-1.33%"
"Mar 19, 2012","947.72","937.68","947.74","931.60","-","0.13%"
"Mar 16, 2012","946.53","937.52","946.53","936.72","-","0.52%"
"Mar 15, 2012","941.66","956.33","956.35","941.13","-","-1.29%"
"Mar 14, 2012","953.99","962.84","962.84","951.82","-","-1.16%"
"Mar 13, 2012","965.14","963.25","967.66","956.53","-","0.24%"
"Mar 12, 2012","962.81","954.93","963.71","954.93","-","0.83%"
"Mar 09, 2012","954.89","962.68","963.03","947.36","-","-0.81%"
"Mar 08, 2012","962.73","956.35","963.44","953.79","-","2.21%"
"Mar 07, 2012","941.92","936.83","942.72","928.08","-","-0.25%"
"Mar 06, 2012","944.28","937.48","945.49","932.70","-","0.46%"
"Mar 05, 2012","939.99","938.16","940.00","932.28","-","0.28%"
"Mar 02, 2012","937.36","920.34","937.36","919.58","-","1.85%"
"Mar 01, 2012","920.33","917.94","922.95","917.47","-","0.31%"
"Feb 29, 2012","917.46","918.39","919.26","913.37","-","-0.05%"
"Feb 28, 2012","917.94","929.97","929.99","917.76","-","-1.29%"
"Feb 27, 2012","929.96","937.72","938.30","929.22","-","-0.77%"
